Sector2Time,FastF1Generated,Sector2SessionTime,LapStartTime,Time,TrackStatus,Team,DeletedReason,Sector1SessionTime,SpeedST,LapStartDate,RaceName,PitInTime,SpeedFL,IsPersonalBest,PitOutTime,FreshTyre,Position,DriverNumber,Deleted,Year,SpeedI2,Compound,Stint,Driver,TyreLife,IsAccurate,LapTime,LapNumber,Sector3Time,Sector1Time,SpeedI1,Sector3SessionTime
0 days 00:00:30.140000,False,0 days 01:22:07.892000,0 days 01:20:42.427000,0 days 01:22:38.301000,1,Alfa Romeo,,0 days 01:21:37.752000,298.0,2023-03-19 17:21:42.513,Saudi Arabian Grand Prix,,308.0,False,0 days 01:21:03.128000,True,17.0,24,False,2023,293.0,HARD,2.0,ZHO,1.0,False,0 days 00:01:55.874000,12.0,0 days 00:00:30.523000,0 days 00:00:55.211000,277.0,0 days 01:22:38.415000
0 days 00:00:32.236000,False,0 days 01:34:39.085000,0 days 01:33:07.748000,0 days 01:35:23.046000,4,Alfa Romeo,,0 days 01:34:06.849000,242.0,2023-03-19 17:34:07.834,Saudi Arabian Grand Prix,,218.0,False,0 days 01:33:28.021000,True,17.0,24,False,2023,284.0,MEDIUM,3.0,ZHO,1.0,False,0 days 00:02:15.298000,19.0,0 days 00:00:44.075000,0 days 00:00:58.987000,250.0,0 days 01:35:23.160000
0 days 00:00:29.925000,False,0 days 01:22:08.255000,0 days 01:20:44.723000,0 days 01:22:38.176000,1,Haas F1 Team,,0 days 01:21:38.330000,324.0,2023-03-19 17:21:44.809,Saudi Arabian Grand Prix,,296.0,False,0 days 01:21:05.268000,True,16.0,27,False,2023,311.0,HARD,2.0,HUL,1.0,False,0 days 00:01:53.453000,12.0,0 days 00:00:30.015000,0 days 00:00:53.513000,285.0,0 days 01:22:38.270000
0 days 00:00:30.809000,False,0 days 01:30:00.507000,0 days 01:28:36.101000,0 days 01:30:42.069000,124,Alpine,,0 days 01:29:29.698000,128.0,2023-03-19 17:29:36.187,Saudi Arabian Grand Prix,,215.0,False,0 days 01:28:55.901000,True,12.0,31,False,2023,302.0,HARD,2.0,OCO,1.0,False,0 days 00:02:05.968000,17.0,0 days 00:00:41.667000,0 days 00:00:53.492000,282.0,0 days 01:30:42.174000
0 days 00:00:30.814000,False,0 days 01:07:52.998000,0 days 01:06:20.189000,0 days 01:08:23.723000,1,McLaren,,0 days 01:07:22.184000,287.0,2023-03-19 17:07:20.275,Saudi Arabian Grand Prix,,274.0,False,0 days 01:06:48.612000,True,20.0,4,False,2023,286.0,HARD,2.0,NOR,1.0,False,0 days 00:02:03.534000,3.0,0 days 00:00:30.831000,0 days 00:01:01.889000,271.0,0 days 01:08:23.829000
0 days 00:00:46.022000,False,0 days 01:37:07.194000,0 days 01:35:27.222000,0 days 01:37:45.570000,41,McLaren,,0 days 01:36:21.172000,249.0,2023-03-19 17:36:27.308,Saudi Arabian Grand Prix,,279.0,False,0 days 01:35:47.565000,True,19.0,4,False,2023,151.0,MEDIUM,3.0,NOR,1.0,False,0 days 00:02:18.348000,20.0,0 days 00:00:38.482000,0 days 00:00:53.844000,272.0,0 days 01:37:45.676000
0 days 00:00:44.841000,False,0 days 01:34:12.379000,0 days 01:32:25.657000,0 days 01:35:06.115000,4,Mercedes,,0 days 01:33:27.536000,98.0,2023-03-19 17:33:25.743,Saudi Arabian Grand Prix,,218.0,False,0 days 01:32:45.756000,True,6.0,44,False,2023,191.0,MEDIUM,2.0,HAM,1.0,False,,19.0,0 days 00:00:53.838000,0 days 00:01:01.749000,207.0,0 days 01:35:06.284000
0 days 00:00:30.196000,False,0 days 01:28:14.590000,0 days 01:26:51.211000,0 days 01:28:44.610000,1,Ferrari,TRACK LIMITS AT TURN 23 LAP 16 ,0 days 01:27:44.394000,303.0,2023-03-19 17:27:51.297,Saudi Arabian Grand Prix,,294.0,False,0 days 01:27:10.965000,True,9.0,55,True,2023,296.0,HARD,2.0,SAI,1.0,False,0 days 00:01:53.399000,16.0,0 days 00:00:30.130000,0 days 00:00:53.073000,279.0,0 days 01:28:44.720000
0 days 00:00:57.740000,False,0 days 01:34:07.082000,0 days 01:32:06.767000,0 days 01:35:02.296000,4,Mercedes,,0 days 01:33:09.318000,117.0,2023-03-19 17:33:06.853,Saudi Arabian Grand Prix,,146.0,False,0 days 01:32:26.584000,True,3.0,63,False,2023,117.0,HARD,2.0,RUS,1.0,False,,19.0,0 days 00:00:55.374000,0 days 00:01:02.374000,95.0,0 days 01:35:02.441000
0 days 00:00:30.453000,False,0 days 01:19:03.609000,0 days 01:17:39.475000,0 days 01:19:33.964000,1,Alfa Romeo,,0 days 01:18:33.156000,295.0,2023-03-19 17:18:39.561,Saudi Arabian Grand Prix,,289.0,False,0 days 01:18:00.006000,True,19.0,77,False,2023,289.0,HARD,2.0,BOT,1.0,False,0 days 00:01:54.489000,10.0,0 days 00:00:30.479000,0 days 00:00:53.557000,274.0,0 days 01:19:34.088000
0 days 00:00:44.781000,False,0 days 01:32:58.459000,0 days 01:31:10.184000,0 days 01:33:41.314000,4,Alfa Romeo,,0 days 01:32:13.663000,221.0,2023-03-19 17:32:10.270,Saudi Arabian Grand Prix,,251.0,False,0 days 01:31:31.366000,True,19.0,77,False,2023,199.0,MEDIUM,3.0,BOT,1.0,False,,18.0,0 days 00:00:43.032000,0 days 00:01:03.337000,240.0,0 days 01:33:41.552000
0 days 00:00:30.333000,False,0 days 02:03:22.365000,0 days 02:01:58.334000,0 days 02:03:52.443000,1,Alfa Romeo,,0 days 02:02:52.032000,293.0,2023-03-19 18:02:58.420,Saudi Arabian Grand Prix,,289.0,False,0 days 02:02:19.161000,True,18.0,77,False,2023,285.0,SOFT,4.0,BOT,1.0,False,0 days 00:01:54.109000,36.0,0 days 00:00:30.202000,0 days 00:00:53.574000,274.0,0 days 02:03:52.567000
0 days 00:00:30.316000,False,0 days 01:06:12.465000,0 days 01:04:38.050000,0 days 01:06:42.855000,1,McLaren,,0 days 01:05:42.149000,294.0,2023-03-19 17:05:38.136,Saudi Arabian Grand Prix,,283.0,False,0 days 01:05:08.567000,True,20.0,81,False,2023,291.0,HARD,2.0,PIA,1.0,False,0 days 00:02:04.805000,2.0,0 days 00:00:30.474000,0 days 00:01:04.015000,277.0,0 days 01:06:42.939000
0 days 00:00:52.945000,False,0 days 01:33:53.763000,0 days 01:31:58.608000,0 days 01:35:48.176000,1,Red Bull Racing,,0 days 01:33:00.748000,179.0,2023-04-02 05:33:00.430,Australian Grand Prix,,2.0,False,0 days 01:32:09.671000,True,2.0,1,False,2023,144.0,HARD,2.0,VER,1.0,False,,9.0,,0 days 00:00:54.215000,117.0,
0 days 00:00:45.715000,False,0 days 02:56:59.612000,0 days 02:54:58.598000,0 days 02:58:21.280000,1,Red Bull Racing,,,124.0,2023-04-02 06:56:00.420,Australian Grand Prix,,44.0,False,0 days 02:55:05.363000,False,1.0,1,False,2023,152.0,SOFT,3.0,VER,4.0,False,,56.0,0 days 00:01:21.729000,,73.0,0 days 02:58:22.158000
0 days 00:00:50.715000,False,0 days 03:33:55.743000,0 days 03:31:58.635000,0 days 03:34:55.509000,1,Red Bull Racing,,,81.0,2023-04-02 07:33:00.457,Australian Grand Prix,,283.0,False,0 days 03:32:05.353000,False,1.0,1,False,2023,119.0,SOFT,4.0,VER,6.0,False,,58.0,0 days 00:00:59.872000,,127.0,0 days 03:34:55.570000
0 days 00:00:54.044000,False,0 days 01:33:58.403000,0 days 01:31:58.608000,0 days 01:35:49.275000,1,Alpine,,0 days 01:33:04.342000,205.0,2023-04-02 05:33:00.430,Australian Grand Prix,,64.0,False,0 days 01:32:19.155000,True,5.0,10,False,2023,128.0,HARD,2.0,GAS,1.0,False,,9.0,,0 days 00:00:47.442000,112.0,
0 days 00:00:48.434000,False,0 days 02:57:07.956000,0 days 02:54:58.598000,0 days 02:59:00.740000,1,Alpine,,0 days 02:56:19.581000,205.0,2023-04-02 06:56:00.420,Australian Grand Prix,,65.0,False,0 days 02:55:21.769000,False,5.0,10,False,2023,157.0,SOFT,3.0,GAS,2.0,False,,56.0,,0 days 00:01:02.318000,61.0,
0 days 00:00:18.735000,False,0 days 01:03:19.612000,0 days 01:02:16.863000,0 days 01:04:29.196000,124,Red Bull Racing,,,220.0,2023-04-02 05:03:18.685,Australian Grand Prix,0 days 01:04:13.705000,,False,0 days 01:02:25.722000,True,18.0,11,False,2023,303.0,HARD,1.0,PER,1.0,False,0 days 00:02:12.096000,1.0,0 days 00:01:09.690000,,267.0,0 days 01:04:29.283000
0 days 00:00:27.181000,False,0 days 01:05:37.857000,0 days 01:04:29.196000,0 days 01:06:40.985000,4,Red Bull Racing,,0 days 01:05:10.676000,202.0,2023-04-02 05:05:31.018,Australian Grand Prix,0 days 01:06:25.251000,,False,0 days 01:04:31.424000,True,18.0,11,False,2023,155.0,MEDIUM,2.0,PER,1.0,False,0 days 00:02:11.789000,2.0,0 days 00:01:03.128000,0 days 00:00:41.480000,238.0,0 days 01:06:40.985000
0 days 00:00:27.351000,False,0 days 01:07:44.959000,0 days 01:06:40.985000,0 days 01:08:31.634000,41,Red Bull Racing,,0 days 01:07:17.608000,207.0,2023-04-02 05:07:42.807,Australian Grand Prix,,291.0,False,0 days 01:06:43.047000,True,18.0,11,False,2023,124.0,HARD,3.0,PER,1.0,False,0 days 00:01:50.649000,3.0,0 days 00:00:46.675000,0 days 00:00:36.623000,243.0,0 days 01:08:31.634000
0 days 00:00:45.549000,False,0 days 01:34:15.825000,0 days 01:31:58.608000,0 days 01:35:51.137000,1,Red Bull Racing,,0 days 01:33:30.294000,187.0,2023-04-02 05:33:00.430,Australian Grand Prix,,171.0,False,0 days 01:32:52.889000,False,14.0,11,False,2023,97.0,HARD,4.0,PER,2.0,False,,9.0,0 days 00:01:35.357000,0 days 00:00:41.005000,251.0,0 days 01:35:51.386000
0 days 00:00:49.353000,False,0 days 02:57:13.127000,0 days 02:54:58.598000,0 days 02:59:01.376000,1,Red Bull Racing,,0 days 02:56:23.909000,204.0,2023-04-02 06:56:00.420,Australian Grand Prix,,100.0,False,0 days 02:55:28.238000,True,7.0,11,False,2023,142.0,SOFT,5.0,PER,1.0,False,,56.0,,0 days 00:00:58.380000,62.0,
0 days 00:00:49.282000,False,0 days 03:34:00.196000,0 days 03:31:58.635000,0 days 03:34:58.928000,1,Red Bull Racing,,0 days 03:33:10.900000,168.0,2023-04-02 07:33:00.457,Australian Grand Prix,,290.0,False,0 days 03:32:17.963000,True,6.0,11,False,2023,137.0,SOFT,6.0,PER,1.0,False,,58.0,0 days 00:00:58.746000,0 days 00:00:55.297000,118.0,0 days 03:34:58.961000
0 days 00:00:53.642000,False,0 days 01:33:55.325000,0 days 01:31:58.608000,0 days 01:35:48.648000,1,Aston Martin,,0 days 01:33:01.701000,209.0,2023-04-02 05:33:00.430,Australian Grand Prix,,3.0,False,0 days 01:32:13.905000,True,3.0,14,False,2023,117.0,HARD,2.0,ALO,1.0,False,,9.0,,0 days 00:00:50.693000,134.0,
0 days 00:00:48.339000,False,0 days 02:57:04.987000,0 days 02:54:58.598000,0 days 02:58:59.998000,1,Aston Martin,,0 days 02:56:16.753000,209.0,2023-04-02 06:56:00.420,Australian Grand Prix,,3.0,False,0 days 02:55:15.488000,False,3.0,14,False,2023,151.0,SOFT,3.0,ALO,5.0,False,,56.0,,0 days 00:01:05.150000,68.0,
0 days 00:00:48.960000,False,0 days 03:33:57.586000,0 days 03:31:58.635000,0 days 03:34:56.364000,1,Aston Martin,,0 days 03:33:08.618000,106.0,2023-04-02 07:33:00.457,Australian Grand Prix,,283.0,False,0 days 03:32:11.291000,False,3.0,14,False,2023,167.0,SOFT,4.0,ALO,5.0,False,,58.0,0 days 00:00:58.821000,0 days 00:01:01.003000,104.0,0 days 03:34:56.398000
0 days 00:00:53.627000,False,0 days 01:33:56.935000,0 days 01:31:58.608000,0 days 01:35:49.062000,1,Aston Martin,,0 days 01:33:03.342000,200.0,2023-04-02 05:33:00.430,Australian Grand Prix,,3.0,False,0 days 01:32:17.061000,True,4.0,18,False,2023,129.0,HARD,2.0,STR,1.0,False,,9.0,,0 days 00:00:48.799000,111.0,
0 days 00:00:47.445000,False,0 days 02:57:09.971000,0 days 02:54:58.598000,0 days 02:59:01,1,Aston Martin,,0 days 02:56:22.534000,203.0,2023-04-02 06:56:00.420,Australian Grand Prix,,82.0,False,0 days 02:55:24.519000,False,6.0,18,False,2023,136.0,SOFT,3.0,STR,6.0,False,,56.0,,0 days 00:01:02.104000,49.0,
0 days 00:00:49.348000,False,0 days 03:33:59.321000,0 days 03:31:58.635000,0 days 03:34:58.590000,1,Aston Martin,,0 days 03:33:10.009000,131.0,2023-04-02 07:33:00.457,Australian Grand Prix,,282.0,False,0 days 03:32:14.494000,False,5.0,18,False,2023,143.0,SOFT,4.0,STR,7.0,False,,58.0,0 days 00:00:59.317000,0 days 00:00:58.399000,110.0,0 days 03:34:58.789000
0 days 00:00:28.543000,False,0 days 01:05:37.350000,0 days 01:04:28.554000,0 days 01:06:41.654000,4,Williams,,0 days 01:05:08.807000,215.0,2023-04-02 05:05:30.376,Australian Grand Prix,0 days 01:06:24.563000,,False,0 days 01:04:30.611000,True,19.0,2,False,2023,172.0,MEDIUM,2.0,SAR,1.0,False,0 days 00:02:13.100000,2.0,0 days 00:01:04.361000,0 days 00:00:40.196000,255.0,0 days 01:06:41.711000
0 days 00:00:27.405000,False,0 days 01:07:46.187000,0 days 01:06:41.654000,0 days 01:08:32.461000,41,Williams,,0 days 01:07:18.782000,221.0,2023-04-02 05:07:43.476,Australian Grand Prix,,289.0,False,0 days 01:06:43.704000,False,19.0,2,False,2023,149.0,HARD,3.0,SAR,2.0,False,0 days 00:01:50.807000,3.0,0 days 00:00:46.331000,0 days 00:00:37.071000,266.0,0 days 01:08:32.518000
0 days 00:00:42.877000,False,0 days 01:34:21.481000,0 days 01:31:58.608000,0 days 01:35:51.615000,1,Williams,,0 days 01:33:38.622000,196.0,2023-04-02 05:33:00.430,Australian Grand Prix,,186.0,False,0 days 01:33:00.388000,True,16.0,2,False,2023,197.0,MEDIUM,4.0,SAR,1.0,False,,9.0,0 days 00:01:30.216000,0 days 00:00:41.272000,258.0,0 days 01:35:51.840000
0 days 00:00:18.523000,False,0 days 02:15:38.855000,0 days 02:14:45.164000,0 days 02:16:14.821000,1,Williams,,0 days 02:15:20.332000,232.0,2023-04-02 06:15:46.986,Australian Grand Prix,,290.0,False,0 days 02:14:47.219000,False,17.0,2,False,2023,300.0,HARD,5.0,SAR,8.0,False,0 days 00:01:29.657000,37.0,0 days 00:00:36.023000,0 days 00:00:35.111000,277.0,0 days 02:16:14.878000
0 days 00:00:19.457000,False,0 days 02:54:02.520000,0 days 02:45:11.500000,0 days 02:55:55.524000,51,Williams,,,195.0,2023-04-02 06:46:13.322,Australian Grand Prix,0 days 02:54:43.754000,,False,0 days 02:53:05.443000,True,15.0,2,False,2023,291.0,SOFT,6.0,SAR,1.0,False,,55.0,,,266.0,
0 days 00:00:41.733000,False,0 days 02:57:26.112000,0 days 02:54:58.598000,0 days 02:59:03.049000,1,Williams,,0 days 02:56:44.550000,222.0,2023-04-02 06:56:00.420,Australian Grand Prix,,173.0,False,0 days 02:55:58.019000,False,16.0,2,False,2023,121.0,SOFT,7.0,SAR,2.0,False,,56.0,0 days 00:01:36.994000,0 days 00:00:48.935000,47.0,0 days 02:59:03.314000
0 days 00:00:41.069000,False,0 days 01:15:59.947000,0 days 01:14:38.954000,0 days 01:33:04.175000,451,Haas F1 Team,,0 days 01:15:18.885000,211.0,2023-04-02 05:15:40.776,Australian Grand Prix,0 days 01:17:25.946000,,False,0 days 01:14:40.995000,True,18.0,20,False,2023,178.0,HARD,2.0,MAG,1.0,False,,8.0,,0 days 00:00:39.872000,165.0,
0 days 00:00:42.517000,False,0 days 01:34:25.341000,0 days 01:31:58.608000,0 days 01:35:51.977000,1,Haas F1 Team,,0 days 01:33:42.779000,183.0,2023-04-02 05:33:00.430,Australian Grand Prix,,192.0,False,0 days 01:33:06.123000,False,18.0,20,False,2023,93.0,HARD,3.0,MAG,2.0,False,,9.0,0 days 00:01:26.691000,0 days 00:00:38.639000,245.0,0 days 01:35:52.090000
0 days 00:00:49.979000,False,0 days 01:34:14.075000,0 days 01:31:58.608000,0 days 01:35:50.974000,1,AlphaTauri,,0 days 01:33:24.076000,202.0,2023-04-02 05:33:00.430,Australian Grand Prix,,150.0,False,0 days 01:32:47.795000,True,12.0,21,False,2023,84.0,MEDIUM,2.0,DEV,1.0,False,,9.0,0 days 00:01:37.001000,0 days 00:00:40.469000,240.0,0 days 01:35:51.386000
0 days 00:00:18.646000,False,0 days 02:28:22.059000,0 days 02:27:28.669000,0 days 02:28:57.199000,1,AlphaTauri,,0 days 02:28:03.413000,230.0,2023-04-02 06:28:30.491,Australian Grand Prix,,288.0,False,0 days 02:27:30.741000,True,17.0,21,False,2023,292.0,SOFT,3.0,DEV,1.0,False,0 days 00:01:28.530000,46.0,0 days 00:00:35.200000,0 days 00:00:34.684000,272.0,0 days 02:28:57.259000
0 days 00:00:19.937000,False,0 days 02:54:04.442000,0 days 02:48:10.199000,0 days 02:55:57.865000,51,AlphaTauri,,,188.0,2023-04-02 06:49:12.021,Australian Grand Prix,0 days 02:54:46.645000,,False,0 days 02:53:06.599000,False,16.0,21,False,2023,279.0,SOFT,4.0,DEV,5.0,False,,55.0,,,254.0,
0 days 00:00:41.003000,False,0 days 02:57:27.612000,0 days 02:54:58.598000,0 days 02:59:02.882000,1,AlphaTauri,,0 days 02:56:46.612000,215.0,2023-04-02 06:56:00.420,Australian Grand Prix,,182.0,False,0 days 02:55:59.878000,False,15.0,21,False,2023,103.0,SOFT,5.0,DEV,6.0,False,,56.0,0 days 00:01:35.330000,0 days 00:00:48.662000,41.0,0 days 02:59:03.079000
0 days 00:00:52.346000,False,0 days 01:34:04.903000,0 days 01:31:58.608000,0 days 01:35:50.270000,1,AlphaTauri,,0 days 01:33:12.545000,183.0,2023-04-02 05:33:00.430,Australian Grand Prix,,107.0,False,0 days 01:32:32.826000,True,8.0,22,False,2023,169.0,HARD,2.0,TSU,1.0,False,,9.0,,0 days 00:00:42.533000,155.0,
0 days 00:00:24.464000,False,0 days 02:41:03.232000,0 days 02:39:51.143000,0 days 02:55:50.300000,451,AlphaTauri,,0 days 02:40:38.748000,226.0,2023-04-02 06:40:52.965,Australian Grand Prix,0 days 02:41:50.732000,,False,0 days 02:39:53.186000,True,13.0,22,False,2023,275.0,SOFT,3.0,TSU,1.0,False,,55.0,,0 days 00:00:47.542000,175.0,
0 days 00:00:41.487000,False,0 days 02:57:23.862000,0 days 02:54:58.598000,0 days 02:59:02.362000,1,AlphaTauri,,0 days 02:56:42.409000,200.0,2023-04-02 06:56:00.420,Australian Grand Prix,,165.0,False,0 days 02:55:52.472000,False,12.0,22,False,2023,130.0,SOFT,4.0,TSU,5.0,False,,56.0,0 days 00:01:38.548000,0 days 00:00:52.121000,46.0,0 days 02:59:02.517000
0 days 00:00:50.541000,False,0 days 03:34:05.149000,0 days 03:31:58.635000,0 days 03:35:01.538000,1,AlphaTauri,,0 days 03:33:14.618000,184.0,2023-04-02 07:33:00.457,Australian Grand Prix,,289.0,False,0 days 03:32:26.588000,False,11.0,22,False,2023,100.0,SOFT,5.0,TSU,9.0,False,,58.0,0 days 00:00:56.505000,0 days 00:00:49.925000,124.0,0 days 03:35:01.586000
0 days 00:00:28.783000,False,0 days 01:05:35.961000,0 days 01:04:27.067000,0 days 01:06:26.930000,4,Alfa Romeo,,0 days 01:05:07.178000,216.0,2023-04-02 05:05:28.889,Australian Grand Prix,,239.0,False,0 days 01:04:29.111000,True,16.0,24,False,2023,174.0,HARD,2.0,ZHO,1.0,False,0 days 00:01:59.863000,2.0,0 days 00:00:50.993000,0 days 00:00:40.087000,239.0,0 days 01:06:26.954000
0 days 00:00:44.122000,False,0 days 01:34:19.450000,0 days 01:31:58.608000,0 days 01:35:51.519000,1,Alfa Romeo,,0 days 01:33:35.326000,173.0,2023-04-02 05:33:00.430,Australian Grand Prix,,174.0,False,0 days 01:32:55.857000,False,15.0,24,False,2023,184.0,HARD,3.0,ZHO,8.0,False,,9.0,0 days 00:01:32.096000,0 days 00:00:42.389000,232.0,0 days 01:35:51.840000
0 days 00:00:25.407000,False,0 days 02:40:58.842000,0 days 02:39:50.011000,0 days 02:55:45.682000,451,Alfa Romeo,,0 days 02:40:33.467000,226.0,2023-04-02 06:40:51.833,Australian Grand Prix,0 days 02:41:46.482000,,False,0 days 02:39:52.030000,True,12.0,24,False,2023,227.0,SOFT,4.0,ZHO,1.0,False,,55.0,,0 days 00:00:43.389000,209.0,
0 days 00:00:44.181000,False,0 days 02:57:20.752000,0 days 02:54:58.598000,0 days 02:59:02.774000,1,Alfa Romeo,,0 days 02:56:36.643000,180.0,2023-04-02 06:56:00.420,Australian Grand Prix,,147.0,False,0 days 02:55:47.972000,True,14.0,24,False,2023,81.0,SOFT,5.0,ZHO,1.0,False,,56.0,,0 days 00:00:51.007000,44.0,
0 days 00:00:50.247000,False,0 days 03:34:04.415000,0 days 03:31:58.635000,0 days 03:35:01.234000,1,Alfa Romeo,,0 days 03:33:14.181000,191.0,2023-04-02 07:33:00.457,Australian Grand Prix,,288.0,False,0 days 03:32:25.853000,False,10.0,24,False,2023,108.0,SOFT,6.0,ZHO,3.0,False,,58.0,0 days 00:00:56.893000,0 days 00:00:50.262000,121.0,0 days 03:35:01.258000
0 days 00:00:54.255000,False,0 days 01:34:00.075000,0 days 01:31:58.608000,0 days 01:35:49.780000,1,Haas F1 Team,,0 days 01:33:05.763000,191.0,2023-04-02 05:33:00.430,Australian Grand Prix,,79.0,False,0 days 01:32:20.873000,True,7.0,27,False,2023,115.0,HARD,2.0,HUL,1.0,False,,9.0,,0 days 00:00:46.837000,97.0,
0 days 00:00:49.821000,False,0 days 02:57:17.362000,0 days 02:54:58.598000,0 days 02:59:01.819000,1,Haas F1 Team,,0 days 02:56:27.487000,210.0,2023-04-02 06:56:00.420,Australian Grand Prix,,124.0,False,0 days 02:55:38.097000,False,9.0,27,False,2023,93.0,SOFT,3.0,HUL,5.0,False,,56.0,,0 days 00:00:52.428000,49.0,
0 days 00:00:50.403000,False,0 days 03:34:02.993000,0 days 03:31:58.635000,0 days 03:35:00.506000,1,Haas F1 Team,,0 days 03:33:12.618000,205.0,2023-04-02 07:33:00.457,Australian Grand Prix,,267.0,False,0 days 03:32:22.431000,False,8.0,27,False,2023,92.0,SOFT,4.0,HUL,5.0,False,,58.0,0 days 00:00:57.554000,0 days 00:00:52.096000,141.0,0 days 03:35:00.570000
0 days 00:00:30.604000,False,0 days 01:05:33.746000,0 days 01:04:19.404000,0 days 01:06:25.690000,4,Alpine,,0 days 01:05:03.142000,208.0,2023-04-02 05:05:21.226,Australian Grand Prix,,247.0,False,0 days 01:04:21.518000,True,15.0,31,False,2023,189.0,HARD,2.0,OCO,1.0,False,0 days 00:02:06.286000,2.0,0 days 00:00:52.012000,0 days 00:00:43.670000,136.0,0 days 01:06:25.758000
0 days 00:00:47.722000,False,0 days 01:34:15.184000,0 days 01:31:58.608000,0 days 01:35:51.112000,1,Alpine,,0 days 01:33:27.388000,201.0,2023-04-02 05:33:00.430,Australian Grand Prix,,154.0,False,0 days 01:32:50.685000,False,13.0,31,False,2023,101.0,HARD,3.0,OCO,8.0,False,,9.0,0 days 00:01:36.079000,0 days 00:00:41.172000,224.0,0 days 01:35:51.574000
0 days 00:00:45.097000,False,0 days 02:57:18.299000,0 days 02:54:58.598000,0 days 02:59:01.964000,1,Alpine,,0 days 02:56:33.300000,214.0,2023-04-02 06:56:00.420,Australian Grand Prix,,129.0,False,0 days 02:55:41.800000,True,10.0,31,False,2023,109.0,SOFT,4.0,OCO,1.0,False,,56.0,,0 days 00:00:54.346000,38.0,
0 days 00:00:54.404000,False,0 days 01:34:10.013000,0 days 01:31:58.608000,0 days 01:35:50.415000,1,McLaren,,0 days 01:33:15.607000,210.0,2023-04-02 05:33:00.430,Australian Grand Prix,,117.0,False,0 days 01:32:38.154000,True,9.0,4,False,2023,80.0,HARD,2.0,NOR,1.0,False,,9.0,,0 days 00:00:41.723000,169.0,
0 days 00:00:50.231000,False,0 days 02:57:16.612000,0 days 02:54:58.598000,0 days 02:59:01.603000,1,McLaren,,0 days 02:56:26.393000,215.0,2023-04-02 06:56:00.420,Australian Grand Prix,,109.0,False,0 days 02:55:36.425000,True,8.0,4,False,2023,93.0,SOFT,3.0,NOR,1.0,False,,56.0,,0 days 00:00:53.189000,47.0,
0 days 00:00:50.182000,False,0 days 03:34:02.196000,0 days 03:31:58.635000,0 days 03:34:59.252000,1,McLaren,,0 days 03:33:11.993000,211.0,2023-04-02 07:33:00.457,Australian Grand Prix,,280.0,False,0 days 03:32:20.681000,False,7.0,4,False,2023,93.0,SOFT,4.0,NOR,5.0,False,,58.0,0 days 00:00:57.116000,0 days 00:00:53.703000,116.0,0 days 03:34:59.367000
0 days 00:00:52.890000,False,0 days 01:33:52.810000,0 days 01:31:58.608000,0 days 01:35:11.542000,1,Mercedes,,,163.0,2023-04-02 05:33:00.430,Australian Grand Prix,,33.0,False,0 days 01:32:07.248000,True,1.0,44,False,2023,148.0,HARD,2.0,HAM,1.0,False,,9.0,0 days 00:01:18.814000,,117.0,0 days 01:35:12.543000
0 days 00:00:47.686000,False,0 days 02:57:02.877000,0 days 02:54:58.598000,0 days 02:58:59.524000,1,Mercedes,,,128.0,2023-04-02 06:56:00.420,Australian Grand Prix,,2.0,False,0 days 02:55:10.816000,False,2.0,44,False,2023,141.0,SOFT,3.0,HAM,5.0,False,,56.0,,,90.0,
0 days 00:00:49.184000,False,0 days 03:33:56.571000,0 days 03:31:58.635000,0 days 03:34:55.729000,1,Mercedes,,,78.0,2023-04-02 07:33:00.457,Australian Grand Prix,,283.0,False,0 days 03:32:09.197000,False,2.0,44,False,2023,124.0,SOFT,4.0,HAM,5.0,False,,58.0,0 days 00:00:59.223000,,124.0,0 days 03:34:55.851000
