LapNumber,TyreLife,FreshTyre,Position,Stint,SpeedFL,Year,LapTime_seconds,has_safety_car,has_vsc,has_red_flag,has_yellow,Compound_encoded,Driver_encoded,RaceName_encoded
21.0,5.0,False,11.0,2.0,249.0,2023,104.378,0,0,0,0,3,2,14
44.0,1.0,True,9.0,3.0,246.0,2023,103.982,0,0,0,0,3,2,14
10.0,6.0,False,15.0,2.0,243.0,2023,102.58,0,0,0,0,3,28,14
35.0,5.0,False,15.0,3.0,251.0,2023,105.7,0,0,0,0,3,28,14
9.0,4.0,False,18.0,2.0,245.0,2023,102.711,0,0,0,0,3,1,14
32.0,1.0,True,17.0,3.0,248.0,2023,103.771,0,0,0,0,3,1,14
10.0,6.0,False,16.0,2.0,244.0,2023,103.443,0,0,0,0,3,3,14
41.0,4.0,False,13.0,3.0,248.0,2023,105.01,0,0,0,0,3,3,14
19.0,4.0,False,18.0,2.0,244.0,2023,104.503,0,0,0,0,3,24,14
30.0,4.0,False,18.0,3.0,245.0,2023,102.809,0,0,0,0,2,24,14
17.0,4.0,False,15.0,2.0,245.0,2023,104.661,0,0,0,0,3,10,14
39.0,6.0,False,16.0,3.0,249.0,2023,103.179,0,0,0,0,3,10,14
10.0,4.0,False,18.0,2.0,244.0,2023,108.197,0,0,0,0,3,29,14
45.0,1.0,True,16.0,3.0,246.0,2023,102.64,0,0,0,0,2,29,14
11.0,6.0,False,18.0,2.0,244.0,2023,109.938,0,0,0,0,3,32,14
39.0,6.0,False,18.0,3.0,247.0,2023,106.894,0,0,0,0,3,32,14
15.0,4.0,False,17.0,2.0,246.0,2023,104.286,0,0,0,0,3,16,14
42.0,6.0,False,18.0,3.0,246.0,2023,103.525,0,0,0,0,3,16,14
14.0,4.0,False,18.0,2.0,247.0,2023,105.893,0,0,0,0,3,27,14
35.0,1.0,True,18.0,3.0,247.0,2023,102.497,0,0,0,0,3,27,14
15.0,1.0,True,2.0,2.0,213.0,2023,123.986,0,0,0,0,2,30,6
31.0,1.0,True,1.0,3.0,216.0,2023,123.585,0,0,0,0,1,30,6
14.0,1.0,True,2.0,2.0,213.0,2023,126.242,0,0,0,0,2,21,6
30.0,1.0,True,2.0,3.0,216.0,2023,124.522,0,0,0,0,1,21,6
14.0,1.0,True,3.0,2.0,211.0,2023,125.902,0,0,0,0,2,15,6
29.0,1.0,True,3.0,3.0,216.0,2023,123.881,0,0,0,0,1,15,6
13.0,1.0,True,4.0,2.0,214.0,2023,125.716,0,0,0,0,2,9,6
28.0,1.0,True,5.0,3.0,218.0,2023,123.721,0,0,0,0,1,9,6
43.0,1.0,True,4.0,4.0,223.0,2023,129.564,0,0,0,0,2,9,6
11.0,1.0,True,9.0,2.0,206.0,2023,128.573,0,0,0,0,2,2,6
30.0,1.0,True,5.0,3.0,213.0,2023,126.152,0,0,0,0,1,2,6
23.0,1.0,True,15.0,2.0,213.0,2023,128.989,0,0,0,0,1,25,6
6.0,1.0,True,17.0,2.0,200.0,2023,129.109,0,0,0,0,3,19,6
18.0,1.0,True,19.0,3.0,211.0,2023,126.244,0,0,0,0,1,19,6
7.0,1.0,True,17.0,2.0,213.0,2023,126.224,0,0,0,0,2,20,6
26.0,1.0,True,12.0,3.0,216.0,2023,125.354,0,0,0,0,1,20,6
21.0,1.0,True,18.0,2.0,213.0,2023,133.65,0,0,0,0,1,28,6
10.0,1.0,True,11.0,2.0,214.0,2023,126.819,0,0,0,0,2,29,6
25.0,1.0,True,11.0,3.0,210.0,2023,126.716,0,0,0,0,1,29,6
24.0,1.0,True,17.0,2.0,218.0,2023,129.405,0,0,0,0,2,6,6
7.0,1.0,True,19.0,2.0,214.0,2023,126.796,0,0,0,0,2,3,6
25.0,1.0,True,15.0,3.0,215.0,2023,124.853,0,0,0,0,2,3,6
8.0,1.0,True,19.0,2.0,213.0,2023,127.212,0,0,0,0,2,32,6
26.0,1.0,True,18.0,3.0,214.0,2023,126.229,0,0,0,0,1,32,6
8.0,1.0,True,13.0,2.0,215.0,2023,127.31,0,0,0,0,2,1,6
24.0,1.0,True,15.0,3.0,217.0,2023,126.441,0,0,0,0,2,1,6
34.0,1.0,True,18.0,4.0,218.0,2023,125.488,0,0,0,0,1,1,6
6.0,1.0,True,18.0,2.0,214.0,2023,126.556,0,0,0,0,2,16,6
26.0,1.0,True,14.0,3.0,215.0,2023,125.615,0,0,0,0,2,16,6
6.0,1.0,True,19.0,2.0,211.0,2023,127.338,0,0,0,0,2,24,6
23.0,1.0,True,18.0,3.0,213.0,2023,129.835,0,0,0,0,2,24,6
9.0,1.0,True,19.0,2.0,214.0,2023,127.068,0,0,0,0,2,27,6
25.0,1.0,True,18.0,3.0,217.0,2023,125.126,0,0,0,0,2,27,6
35.0,1.0,True,18.0,4.0,217.0,2023,124.478,0,0,0,0,1,27,6
1.0,1.0,True,17.0,1.0,214.0,2023,123.27,0,0,0,0,2,10,6
13.0,1.0,True,19.0,2.0,212.0,2023,127.044,0,0,0,0,1,10,6
25.0,1.0,True,17.0,3.0,219.0,2023,127.746,0,0,0,0,1,10,6
8.0,1.0,True,18.0,2.0,211.0,2023,126.929,0,0,0,0,2,26,6
3.0,1.0,True,5.0,2.0,286.0,2023,108.658,0,0,0,0,4,30,10
12.0,1.0,True,2.0,3.0,291.0,2023,98.034,0,0,0,0,1,30,10
50.0,2.0,False,1.0,4.0,295.0,2023,92.004,0,0,0,0,1,30,10
62.0,13.0,False,1.0,5.0,292.0,2023,102.95,0,0,0,0,4,30,10
2.0,7.0,False,16.0,2.0,295.0,2023,114.457,0,0,0,0,4,6,10
12.0,1.0,True,4.0,3.0,292.0,2023,98.136,0,0,0,0,1,6,10
47.0,1.0,True,6.0,4.0,297.0,2023,99.375,0,0,0,0,1,6,10
61.0,1.0,True,5.0,5.0,291.0,2023,100.395,0,0,0,0,4,6,10
2.0,1.0,True,11.0,2.0,280.0,2023,109.613,0,0,0,0,4,21,10
13.0,1.0,True,2.0,3.0,291.0,2023,98.175,0,0,0,0,1,21,10
46.0,2.0,False,4.0,4.0,295.0,2023,93.107,0,0,0,0,1,21,10
61.0,7.0,False,3.0,5.0,290.0,2023,109.85,0,0,0,0,4,21,10
3.0,1.0,True,7.0,2.0,290.0,2023,109.357,0,0,0,0,4,2,10
11.0,1.0,True,5.0,3.0,292.0,2023,100.065,0,0,0,0,1,2,10
49.0,3.0,False,4.0,4.0,298.0,2023,98.405,0,0,0,0,1,2,10
62.0,4.0,False,3.0,5.0,292.0,2023,104.305,0,0,0,0,4,2,10
2.0,1.0,True,17.0,2.0,293.0,2023,118.969,0,0,0,0,4,15,10
12.0,1.0,True,13.0,3.0,298.0,2023,107.2,0,0,0,0,1,15,10
5.0,1.0,True,19.0,2.0,289.0,2023,103.905,0,0,0,0,4,28,10
10.0,1.0,True,19.0,3.0,291.0,2023,102.634,0,0,0,0,1,28,10
17.0,1.0,True,19.0,4.0,122.0,2023,127.606,1,0,0,0,2,28,10
35.0,1.0,True,19.0,5.0,294.0,2023,94.591,0,0,0,0,1,28,10
61.0,6.0,False,14.0,6.0,293.0,2023,105.281,0,0,0,0,4,28,10
2.0,1.0,True,19.0,2.0,284.0,2023,118.312,0,0,0,0,4,16,10
10.0,1.0,True,12.0,3.0,289.0,2023,102.023,0,0,0,0,1,16,10
36.0,1.0,True,18.0,4.0,292.0,2023,96.569,0,0,0,0,2,16,10
61.0,1.0,True,18.0,5.0,292.0,2023,108.463,0,0,0,0,4,16,10
65.0,5.0,False,17.0,7.0,225.0,2023,149.068,1,0,0,0,4,16,10
2.0,6.0,False,18.0,2.0,285.0,2023,118.845,0,0,0,0,4,29,10
11.0,1.0,True,9.0,3.0,288.0,2023,100.282,0,0,0,0,1,29,10
61.0,6.0,False,12.0,4.0,289.0,2023,105.045,0,0,0,0,4,29,10
45.0,1.0,True,11.0,2.0,319.0,2023,94.284,0,0,0,0,2,1,10
62.0,6.0,False,8.0,3.0,289.0,2023,105.255,0,0,0,1,4,1,10
2.0,1.0,True,15.0,2.0,284.0,2023,112.606,0,0,0,0,4,32,10
11.0,1.0,True,6.0,3.0,288.0,2023,104.703,0,0,0,0,2,32,10
38.0,1.0,True,17.0,4.0,289.0,2023,95.648,0,0,0,0,1,32,10
61.0,1.0,True,13.0,5.0,289.0,2023,105.85,0,0,0,0,4,32,10
17.0,1.0,True,16.0,2.0,224.0,2023,127.901,1,0,0,0,2,10,10
49.0,1.0,True,16.0,3.0,295.0,2023,93.698,0,0,0,0,1,10,10
61.0,4.0,False,15.0,4.0,291.0,2023,107.71,0,0,0,0,4,10,10
3.0,1.0,True,17.0,2.0,284.0,2023,110.095,0,0,0,0,4,20,10
11.0,1.0,True,10.0,3.0,292.0,2023,99.291,0,0,0,0,1,20,10
44.0,1.0,True,12.0,4.0,312.0,2023,93.0,0,0,0,0,1,20,10
62.0,1.0,True,11.0,5.0,282.0,2023,108.996,0,0,0,1,5,20,10
4.0,1.0,True,15.0,2.0,289.0,2023,107.537,0,0,0,0,4,19,10
11.0,2.0,False,13.0,3.0,290.0,2023,98.11,0,0,0,0,1,19,10
43.0,4.0,False,14.0,4.0,293.0,2023,92.039,0,0,0,0,1,19,10
61.0,5.0,False,9.0,5.0,292.0,2023,100.285,0,0,0,0,4,19,10
2.0,6.0,False,20.0,2.0,284.0,2023,129.963,0,0,0,0,4,14,10
11.0,1.0,True,17.0,3.0,288.0,2023,110.916,0,0,0,0,1,14,10
18.0,1.0,True,18.0,4.0,258.0,2023,109.796,1,0,0,0,2,14,10
47.0,1.0,True,18.0,5.0,292.0,2023,93.458,0,0,0,0,1,14,10
60.0,1.0,True,18.0,6.0,288.0,2023,100.943,0,0,0,0,4,14,10
4.0,1.0,True,19.0,2.0,284.0,2023,103.298,0,0,0,0,4,9,10
10.0,1.0,True,18.0,3.0,288.0,2023,99.738,0,0,0,0,1,9,10
46.0,1.0,True,14.0,4.0,297.0,2023,92.479,0,0,0,0,1,9,10
61.0,7.0,False,8.0,5.0,291.0,2023,100.266,0,0,0,0,4,9,10
3.0,1.0,True,12.0,2.0,296.0,2023,108.225,0,0,0,0,4,26,10
11.0,1.0,True,7.0,3.0,299.0,2023,98.827,0,0,0,0,1,26,10
42.0,3.0,False,11.0,4.0,301.0,2023,93.523,0,0,0,0,1,26,10
61.0,16.0,False,7.0,5.0,298.0,2023,100.849,0,0,0,0,4,26,10
5.0,1.0,True,16.0,2.0,288.0,2023,107.148,0,0,0,0,4,25,10
11.0,1.0,True,18.0,3.0,288.0,2023,98.867,0,0,0,0,1,25,10
17.0,1.0,True,18.0,4.0,203.0,2023,126.262,1,0,0,0,3,25,10
61.0,13.0,False,10.0,5.0,292.0,2023,103.611,0,0,0,0,4,25,10
68.0,7.0,False,17.0,8.0,289.0,2023,107.369,0,0,0,0,4,25,10
17.0,1.0,True,15.0,2.0,226.0,2023,127.765,1,0,0,0,2,3,10
48.0,1.0,True,17.0,3.0,292.0,2023,94.072,0,0,0,0,1,3,10
60.0,1.0,True,17.0,4.0,286.0,2023,99.356,0,0,0,0,4,3,10
16.0,1.0,True,16.0,2.0,201.0,2023,119.213,1,0,0,1,1,22,10
47.0,1.0,True,15.0,3.0,316.0,2023,93.49,0,0,0,0,2,22,10
61.0,6.0,False,11.0,4.0,292.0,2023,102.667,0,0,0,0,4,22,10
21.0,1.0,True,5.0,2.0,309.0,2023,105.66,0,0,0,0,3,30,15
11.0,4.0,False,19.0,2.0,302.0,2023,110.17,0,0,0,0,3,6,15
32.0,1.0,True,19.0,3.0,304.0,2023,106.72,0,0,0,0,2,6,15
22.0,1.0,True,7.0,2.0,309.0,2023,105.228,0,0,0,0,3,21,15
22.0,4.0,False,12.0,2.0,308.0,2023,107.272,0,0,0,0,3,2,15
21.0,1.0,True,8.0,2.0,311.0,2023,105.842,0,0,0,0,3,15,15
21.0,5.0,False,18.0,2.0,306.0,2023,108.851,0,0,0,0,3,28,15
15.0,4.0,False,16.0,2.0,308.0,2023,107.389,0,0,0,0,3,27,15
13.0,1.0,True,19.0,2.0,302.0,2023,108.424,0,0,0,0,2,16,15
34.0,1.0,True,19.0,3.0,305.0,2023,107.333,0,0,0,0,2,16,15
16.0,4.0,False,13.0,2.0,309.0,2023,107.605,0,0,0,0,3,1,15
12.0,4.0,False,18.0,2.0,306.0,2023,107.237,0,0,0,0,3,32,15
34.0,1.0,True,17.0,3.0,310.0,2023,107.962,0,0,0,0,2,32,15
15.0,6.0,False,17.0,2.0,305.0,2023,109.615,0,0,0,0,3,10,15
40.0,4.0,False,17.0,3.0,306.0,2023,106.37,0,0,0,0,2,10,15
25.0,4.0,False,19.0,2.0,305.0,2023,107.378,0,0,0,0,3,20,15
23.0,5.0,False,11.0,2.0,308.0,2023,106.282,0,0,0,0,3,19,15
14.0,4.0,False,16.0,2.0,304.0,2023,107.344,0,0,0,0,3,14,15
34.0,4.0,False,16.0,3.0,307.0,2023,106.71,0,0,0,0,2,14,15
28.0,1.0,True,10.0,2.0,312.0,2023,105.978,0,0,0,0,2,9,15
20.0,1.0,True,8.0,2.0,309.0,2023,106.762,0,0,0,0,3,26,15
20.0,4.0,False,10.0,2.0,300.0,2023,105.31,0,0,0,0,3,25,15
26.0,4.0,False,16.0,2.0,306.0,2023,106.575,0,0,0,0,2,3,15
24.0,6.0,False,10.0,2.0,309.0,2023,106.854,0,0,0,0,3,22,15
42.0,4.0,False,14.0,3.0,310.0,2023,113.593,0,0,0,0,2,22,15
41.0,1.0,True,15.0,2.0,248.0,2023,119.248,0,0,0,0,2,30,26
40.0,1.0,True,18.0,2.0,246.0,2023,119.337,0,0,0,0,2,21,26
45.0,3.0,False,15.0,3.0,250.0,2023,146.081,0,1,0,0,1,2,26
1.0,1.0,True,18.0,1.0,243.0,2023,115.057,0,0,0,1,1,32,26
3.0,1.0,True,18.0,2.0,245.0,2023,122.716,0,0,0,0,3,32,26
45.0,1.0,True,5.0,3.0,248.0,2023,133.606,0,1,0,0,2,9,26
45.0,1.0,True,4.0,3.0,247.0,2023,131.669,0,1,0,0,2,25,26
41.0,1.0,True,18.0,2.0,244.0,2023,120.751,0,0,0,0,2,3,26
17.0,1.0,True,5.0,2.0,255.0,2023,118.025,0,0,0,0,2,30,16
38.0,1.0,True,1.0,3.0,259.0,2023,116.078,0,0,0,0,3,30,16
18.0,1.0,True,5.0,2.0,258.0,2023,118.123,0,0,0,0,3,19,16
37.0,1.0,True,4.0,3.0,266.0,2023,116.781,0,0,0,0,3,19,16
14.0,1.0,True,9.0,2.0,257.0,2023,133.847,0,1,0,0,3,22,16
36.0,1.0,True,5.0,3.0,258.0,2023,117.096,0,0,0,0,3,22,16
18.0,1.0,True,9.0,2.0,264.0,2023,117.256,0,0,0,0,2,15,16
35.0,1.0,True,6.0,3.0,256.0,2023,115.831,0,0,0,0,3,15,16
17.0,1.0,True,10.0,2.0,255.0,2023,119.054,0,0,0,0,3,9,16
35.0,1.0,True,7.0,3.0,256.0,2023,115.716,0,0,0,0,3,9,16
19.0,1.0,True,8.0,2.0,256.0,2023,117.366,0,0,0,0,2,26,16
39.0,1.0,True,7.0,3.0,256.0,2023,116.164,0,0,0,0,3,26,16
25.0,1.0,True,7.0,2.0,255.0,2023,118.114,0,0,0,0,3,25,16
12.0,1.0,True,12.0,2.0,254.0,2023,118.522,0,0,0,1,3,2,16
26.0,1.0,True,12.0,3.0,255.0,2023,116.635,0,0,0,0,3,2,16
2.0,1.0,True,16.0,2.0,195.0,2023,144.519,1,0,0,0,3,20,16
29.0,1.0,True,12.0,3.0,255.0,2023,117.871,0,0,0,0,3,20,16
19.0,1.0,True,15.0,2.0,262.0,2023,119.628,0,0,0,0,3,6,16
35.0,1.0,True,11.0,3.0,263.0,2023,118.774,0,0,0,0,3,6,16
11.0,1.0,True,16.0,2.0,253.0,2023,118.568,0,0,0,0,2,14,16
26.0,1.0,True,15.0,3.0,254.0,2023,118.827,0,0,0,0,3,14,16
10.0,1.0,True,17.0,2.0,253.0,2023,117.38,0,0,0,0,2,29,16
31.0,1.0,True,14.0,3.0,253.0,2023,118.908,0,0,0,0,3,29,16
11.0,1.0,True,18.0,3.0,252.0,2023,118.22,0,0,0,0,1,32,16
30.0,1.0,True,15.0,4.0,255.0,2023,118.128,0,0,0,0,3,32,16
9.0,1.0,True,18.0,2.0,255.0,2023,119.085,0,0,0,0,2,10,16
22.0,1.0,True,15.0,3.0,255.0,2023,120.084,0,0,0,0,3,10,16
38.0,1.0,True,14.0,4.0,256.0,2023,118.934,0,0,0,0,2,10,16
13.0,1.0,True,17.0,2.0,192.0,2023,138.051,0,1,0,0,3,16,16
32.0,1.0,True,15.0,3.0,255.0,2023,118.476,0,0,0,0,3,16,16
14.0,1.0,True,17.0,3.0,255.0,2023,148.318,0,1,0,0,1,1,16
1.0,1.0,True,16.0,1.0,209.0,2023,144.824,1,0,0,1,2,27,16
6.0,1.0,True,20.0,3.0,255.0,2023,139.442,0,0,0,0,2,27,16
15.0,1.0,True,14.0,2.0,253.0,2023,118.13,0,0,0,0,2,28,16
18.0,4.0,False,1.0,2.0,275.0,2023,111.774,0,0,0,0,2,30,22
35.0,1.0,True,1.0,3.0,277.0,2023,109.802,0,0,0,0,3,30,22
52.0,1.0,True,1.0,4.0,279.0,2023,109.948,0,0,0,0,2,30,22
13.0,8.0,False,13.0,2.0,290.0,2023,114.427,0,0,0,0,2,22,22
26.0,1.0,True,8.0,3.0,278.0,2023,111.305,0,0,0,0,2,22,22
44.0,1.0,True,4.0,4.0,279.0,2023,108.973,0,0,0,0,3,22,22
14.0,7.0,False,13.0,2.0,277.0,2023,112.778,0,0,0,0,2,19,22
28.0,1.0,True,7.0,3.0,278.0,2023,110.045,0,0,0,0,2,19,22
45.0,1.0,True,4.0,4.0,280.0,2023,108.429,0,0,0,0,3,19,22
2.0,8.0,False,18.0,2.0,250.0,2023,144.817,1,0,0,0,2,25,22
15.0,1.0,True,15.0,3.0,275.0,2023,112.143,0,0,0,0,2,25,22
33.0,1.0,True,5.0,4.0,276.0,2023,110.101,0,0,0,1,3,25,22
51.0,4.0,False,4.0,5.0,276.0,2023,108.717,0,0,0,0,1,25,22
13.0,8.0,False,15.0,2.0,285.0,2023,113.166,0,0,0,0,2,15,22
26.0,1.0,True,14.0,3.0,279.0,2023,111.817,0,0,0,0,3,15,22
44.0,1.0,True,7.0,4.0,278.0,2023,109.019,0,0,0,0,2,15,22
12.0,6.0,False,15.0,2.0,278.0,2023,112.578,0,0,0,0,2,2,22
27.0,1.0,True,8.0,3.0,279.0,2023,111.321,0,0,0,0,3,2,22
45.0,1.0,True,7.0,4.0,281.0,2023,110.466,0,0,0,0,2,2,22
11.0,6.0,False,17.0,2.0,274.0,2023,113.637,0,0,0,0,2,20,22
26.0,1.0,True,15.0,3.0,277.0,2023,112.825,0,0,0,0,3,20,22
44.0,1.0,True,10.0,4.0,277.0,2023,111.544,0,0,0,0,2,20,22
4.0,1.0,True,15.0,2.0,278.0,2023,146.382,1,0,0,0,2,3,22
22.0,1.0,True,15.0,3.0,273.0,2023,112.957,0,0,0,0,3,3,22
40.0,2.0,False,13.0,4.0,275.0,2023,111.346,0,0,0,1,3,3,22
19.0,1.0,True,17.0,2.0,275.0,2023,112.731,0,0,0,0,3,32,22
36.0,1.0,True,15.0,3.0,276.0,2023,112.001,0,0,0,0,3,32,22
53.0,1.0,True,12.0,4.0,278.0,2023,109.166,0,0,0,0,1,32,22
1.0,1.0,True,17.0,1.0,238.0,2023,134.418,1,0,0,1,3,21,22
18.0,7.0,False,16.0,2.0,277.0,2023,112.141,0,0,0,0,2,21,22
32.0,7.0,False,12.0,3.0,277.0,2023,115.805,0,0,0,0,2,21,22
44.0,1.0,True,13.0,4.0,279.0,2023,115.416,0,0,0,0,2,21,22
4.0,1.0,True,17.0,2.0,282.0,2023,142.823,1,0,0,0,2,28,22
22.0,1.0,True,16.0,3.0,278.0,2023,112.111,0,0,0,0,3,28,22
40.0,1.0,True,14.0,4.0,280.0,2023,111.642,0,0,0,1,2,28,22
12.0,6.0,False,17.0,2.0,275.0,2023,113.607,0,0,0,0,2,6,22
27.0,1.0,True,14.0,3.0,276.0,2023,113.855,0,0,0,0,3,6,22
45.0,1.0,True,11.0,4.0,276.0,2023,117.415,0,0,0,0,2,6,22
19.0,1.0,True,14.0,2.0,278.0,2023,114.278,0,0,0,0,2,1,22
32.0,1.0,True,15.0,3.0,279.0,2023,113.955,0,0,0,1,3,1,22
45.0,1.0,True,13.0,4.0,282.0,2023,111.58,0,0,0,0,3,1,22
4.0,1.0,True,16.0,2.0,275.0,2023,142.907,1,0,0,0,2,16,22
22.0,1.0,True,17.0,3.0,274.0,2023,113.158,0,0,0,0,3,16,22
40.0,1.0,True,15.0,4.0,276.0,2023,113.201,0,0,0,1,3,16,22
10.0,1.0,True,18.0,2.0,270.0,2023,112.205,0,0,0,0,2,29,22
23.0,1.0,True,17.0,3.0,274.0,2023,111.684,0,0,0,0,3,29,22
41.0,1.0,True,15.0,4.0,275.0,2023,110.609,0,0,0,0,3,29,22
14.0,1.0,True,18.0,2.0,274.0,2023,124.996,0,0,0,0,3,10,22
28.0,7.0,False,17.0,3.0,276.0,2023,110.937,0,0,0,0,2,10,22
40.0,1.0,True,18.0,4.0,277.0,2023,115.759,0,0,0,1,3,10,22
4.0,1.0,True,18.0,2.0,275.0,2023,142.693,1,0,0,0,3,14,22
22.0,1.0,True,18.0,3.0,273.0,2023,113.838,0,0,0,0,3,14,22
40.0,1.0,True,16.0,4.0,275.0,2023,112.217,0,0,0,1,2,14,22
14.0,1.0,True,17.0,2.0,276.0,2023,113.698,0,0,0,0,2,27,22
27.0,1.0,True,18.0,3.0,278.0,2023,113.468,0,0,0,0,3,27,22
17.0,1.0,True,9.0,2.0,200.0,2023,120.701,0,0,0,0,2,30,32
36.0,1.0,True,4.0,3.0,201.0,2023,122.166,0,0,0,0,3,30,32
18.0,1.0,True,4.0,2.0,202.0,2023,121.475,0,0,0,0,3,19,32
35.0,1.0,True,6.0,3.0,204.0,2023,120.773,0,0,0,0,3,19,32
18.0,1.0,True,8.0,2.0,200.0,2023,121.5,0,0,0,0,2,26,32
36.0,1.0,True,7.0,3.0,203.0,2023,120.188,0,0,0,0,3,26,32
18.0,1.0,True,10.0,2.0,200.0,2023,121.339,0,0,0,0,2,21,32
38.0,1.0,True,7.0,3.0,202.0,2023,121.015,0,0,0,0,3,21,32
22.0,1.0,True,8.0,2.0,201.0,2023,122.793,0,0,0,0,3,25,32
40.0,1.0,True,9.0,3.0,205.0,2023,119.773,0,0,0,0,2,25,32
19.0,1.0,True,11.0,2.0,202.0,2023,120.632,0,0,0,0,2,6,32
38.0,1.0,True,10.0,3.0,204.0,2023,122.732,0,0,0,0,3,6,32
1.0,1.0,True,20.0,1.0,200.0,2023,114.949,0,0,0,0,3,28,32
21.0,1.0,False,16.0,2.0,204.0,2023,122.975,0,0,0,0,2,28,32
41.0,1.0,True,11.0,3.0,204.0,2023,119.41,0,0,0,0,2,28,32
18.0,1.0,True,13.0,2.0,200.0,2023,122.297,0,0,0,0,3,29,32
35.0,1.0,True,11.0,3.0,201.0,2023,121.787,0,0,0,0,2,29,32
55.0,1.0,True,10.0,4.0,205.0,2023,122.3,0,0,0,0,1,29,32
11.0,1.0,True,16.0,2.0,198.0,2023,123.675,0,0,0,0,3,1,32
30.0,7.0,False,15.0,3.0,201.0,2023,122.861,0,0,0,0,2,1,32
12.0,1.0,True,18.0,2.0,200.0,2023,124.136,0,0,0,0,3,27,32
33.0,1.0,True,17.0,3.0,206.0,2023,123.196,0,0,0,0,2,27,32
1.0,1.0,True,19.0,1.0,199.0,2023,113.245,0,0,0,0,3,10,32
20.0,1.0,True,18.0,2.0,199.0,2023,125.273,0,0,0,0,2,10,32
35.0,7.0,False,15.0,3.0,201.0,2023,121.785,0,0,0,0,2,10,32
11.0,1.0,True,17.0,2.0,201.0,2023,123.57,0,0,0,0,3,3,32
29.0,1.0,True,17.0,3.0,201.0,2023,123.1,0,0,0,0,3,3,32
10.0,1.0,True,19.0,2.0,198.0,2023,124.238,0,0,0,0,3,32,32
28.0,1.0,True,18.0,3.0,201.0,2023,124.07,0,0,0,0,3,32,32
1.0,1.0,True,16.0,1.0,198.0,2023,111.572,0,0,0,0,2,16,32
11.0,1.0,True,18.0,2.0,198.0,2023,124.946,0,0,0,0,3,16,32
30.0,1.0,True,18.0,3.0,199.0,2023,123.839,0,0,0,0,2,16,32
23.0,1.0,True,15.0,2.0,198.0,2023,123.516,0,0,0,0,3,24,32
48.0,1.0,True,18.0,3.0,202.0,2023,126.471,0,0,0,0,1,24,32
1.0,1.0,False,18.0,1.0,201.0,2023,112.441,0,0,0,0,2,2,32
20.0,1.0,True,16.0,2.0,203.0,2023,122.272,0,0,0,0,2,2,32
43.0,1.0,True,10.0,3.0,208.0,2023,121.406,0,0,0,0,3,2,32
21.0,1.0,True,5.0,2.0,201.0,2023,123.034,0,0,0,0,3,9,32
39.0,1.0,True,4.0,3.0,204.0,2023,120.679,0,0,0,0,2,9,32
24.0,1.0,True,6.0,2.0,199.0,2023,122.894,0,0,0,0,3,15,32
20.0,1.0,True,7.0,2.0,245.0,2023,101.221,0,0,0,0,3,30,18
29.0,1.0,True,17.0,2.0,246.0,2023,103.332,0,0,0,0,3,6,18
30.0,2.0,False,19.0,2.0,245.0,2023,102.893,0,0,0,0,3,2,18
32.0,1.0,True,2.0,2.0,248.0,2023,101.329,0,0,0,0,3,15,18
1.0,2.0,False,19.0,1.0,241.0,2023,96.812,0,0,0,1,2,28,18
31.0,2.0,False,18.0,2.0,245.0,2023,102.668,0,0,0,0,3,28,18
23.0,1.0,True,19.0,2.0,247.0,2023,103.412,0,0,0,0,3,27,18
24.0,1.0,True,19.0,2.0,247.0,2023,103.471,0,0,0,0,3,16,18
10.0,1.0,True,19.0,2.0,246.0,2023,109.36,0,0,0,0,3,29,18
22.0,1.0,True,19.0,2.0,247.0,2023,101.962,0,0,0,0,3,32,18
24.0,1.0,True,16.0,2.0,246.0,2023,103.626,0,0,0,0,3,10,18
28.0,1.0,True,5.0,2.0,245.0,2023,102.52,0,0,0,0,3,24,18
12.0,1.0,True,18.0,2.0,244.0,2023,103.864,0,0,0,0,3,19,18
25.0,1.0,True,7.0,2.0,245.0,2023,100.629,0,0,0,0,3,9,18
31.0,1.0,True,4.0,2.0,248.0,2023,102.133,0,0,0,0,3,26,18
27.0,1.0,True,10.0,2.0,247.0,2023,103.233,0,0,0,0,3,25,18
32.0,1.0,True,16.0,2.0,161.0,2023,109.016,1,0,0,1,3,3,18
26.0,1.0,True,10.0,2.0,245.0,2023,103.446,0,0,0,0,3,22,18
28.0,1.0,True,1.0,4.0,297.0,2023,92.801,0,0,0,0,2,30,29
57.0,1.0,True,2.0,5.0,300.0,2023,91.318,0,0,0,0,1,30,29
28.0,1.0,True,2.0,4.0,300.0,2023,93.952,0,0,0,0,2,19,29
60.0,4.0,False,2.0,5.0,301.0,2023,91.709,0,0,0,0,1,19,29
26.0,1.0,True,4.0,4.0,301.0,2023,93.588,0,0,0,0,2,2,29
48.0,1.0,True,5.0,5.0,300.0,2023,93.326,0,0,0,0,1,2,29
21.0,1.0,True,9.0,4.0,327.0,2023,92.885,0,0,0,0,2,21,29
47.0,4.0,False,7.0,5.0,320.0,2023,93.339,0,0,0,0,1,21,29
23.0,1.0,True,10.0,4.0,298.0,2023,92.681,0,0,0,0,2,28,29
53.0,3.0,False,6.0,5.0,303.0,2023,94.137,0,0,0,0,1,28,29
27.0,1.0,True,9.0,4.0,326.0,2023,92.852,0,0,0,0,2,26,29
52.0,4.0,False,7.0,5.0,302.0,2023,92.328,0,0,0,0,1,26,29
27.0,1.0,True,12.0,4.0,310.0,2023,95.176,0,0,0,0,2,6,29
